,Node_id,Closeness
1,3333792,0.14294015377954117
2,956300,0.12950065371847055
3,241679,0.12748401385716185
4,4083490,0.12568619333599945
5,3941484,0.12353727534837551
6,3301123,0.12197527970302209
7,3933925,0.12124773081443643
8,3459875,0.12108227851672637
9,3697450,0.1210656287012818
10,2871320,0.12102832106589961
