,0,1
198,4150734,2.51437921318284e-07
199,2345048,4.0416535588672527e-07
200,4190217,8.3812640439428e-08
201,3070464,0.0
202,3932893,0.0
203,4126879,0.0
204,4079740,4.820337993925642e-07
205,3747853,0.0
206,4189651,3.857209893204074e-06
207,4154432,9.363919538722557e-07
208,4156043,1.899231100829848e-06
209,3504325,8.344536529644675e-06
210,3317119,3.753534796718708e-06
211,4188967,3.9950299795087153e-07
212,4123608,6.538244886223311e-07
213,4190380,5.707185685012451e-08
214,3991379,0.0
215,4188005,0.0
216,2392833,0.00029246649525295975
217,4150685,6.865609414664359e-06
218,4157393,8.416656327016188e-07
219,2071010,3.2516293026872865e-06
220,4069404,0.0
221,4096132,1.0710573315795708e-07
222,4189027,0.0
223,4190307,0.0
224,4162330,0.0
225,4096801,0.0
226,4186258,0.0
227,3900195,0.00011149865020304892
228,4162369,0.0
229,4186932,2.2340456305408052e-07
230,4186933,0.0
231,3904993,0.0
232,3965775,0.00047895129184338656
233,3998551,6.523898274681777e-06
234,4186584,0.0
235,4186378,0.0
236,4186362,0.0
237,2098008,0.0
238,857572,0.0
239,4182660,0.0
240,4189968,0.00024426429521741806
241,4190169,8.988707576082115e-05
242,4129631,0.0
243,4129632,0.0
244,4162403,0.0
245,3843289,2.787857749696136e-06
246,3212135,0.0
247,1868660,0.0
248,4187501,3.200386561319945e-06
249,3310457,5.1657410505636716e-05
250,4189712,0.00035900764713030486
251,4160345,0.0
252,3615551,0.0
253,4188992,0.0
254,4190445,0.0
255,3687302,0.0
256,3270147,3.459897050485178e-06
257,4188099,3.7937899898956e-06
258,3572625,3.614513542068982e-05
259,4129690,0.0
260,3951263,0.0
261,3900321,3.3126962677656393e-07
262,4097570,3.93786796080859e-06
263,4096932,0.0
264,3968565,0.0
265,3994455,0.0
266,4129703,0.0
267,4186643,0.0
268,3717098,0.0
269,4129706,1.2141464385328981e-06
270,4074311,0.0
271,4189151,0.0
272,4189000,7.621537310886002e-06
273,3985216,4.295461235724584e-06
274,4188474,6.010303553361581e-08
275,4057522,3.3276605904241144e-06
276,3249651,0.0
277,4190165,0.0
278,4188609,8.61194078645206e-06
279,4188946,2.228688452560354e-06
280,4162490,0.0
281,4189002,0.0
282,4157041,0.0
283,2663083,5.1917037470668215e-05
284,4121230,3.4896539160036502e-06
285,4190048,7.443457714560426e-07
286,4163797,2.6222740732173536e-07
287,4189994,6.178510903684907e-06
288,2738047,2.5961834040342403e-05
289,233535,0.0
290,2393066,0.0
291,2066856,3.226559844802344e-06
292,125778,0.0
293,4187436,0.0
294,3310575,2.0917930207469985e-06
295,4190137,6.932902831882439e-05
296,4190321,6.476481153269507e-05
297,2032627,0.0003122408432933241
298,4185607,2.65684523402536e-05
299,3769333,0.0
300,4129782,0.0
301,4189746,0.0
302,4064250,0.0
303,4179896,5.773367812158809e-07
304,4094773,0.0
305,4181288,0.0
306,4190005,0.0
307,4173607,0.0
308,4187265,0.0
309,3741187,1.1504405859063483e-05
310,4189019,0.0
311,4189020,0.0
312,4189021,2.125591495326768e-06
313,3933225,3.500649141935779e-05
314,4011600,9.174314503796879e-07
315,4097079,9.245081143626453e-06
316,4188471,0.0
317,4169870,1.0580390548847404e-05
318,4190574,0.0
319,4190646,0.0
320,3572813,1.7492634794409374e-05
321,3466557,0.00015564958547941387
322,263254,0.0
323,3823187,4.907374440891757e-06
324,2753630,0.0
325,3507295,7.038112015947246e-06
326,4154607,2.176917388624701e-06
327,4162663,0.0
328,4188681,0.0
329,3966062,0.0
330,2425971,0.0
331,3834999,7.240789522060785e-05
332,4186704,5.503091892396789e-06
333,3906408,9.152651681212447e-07
334,4187264,5.216915003097878e-06
335,3448523,4.300226681495579e-06
336,3363775,8.24987179397475e-08
337,1475708,0.0
338,4188844,0.0
339,4183573,0.0
340,4008216,0.0
341,4184898,0.0
342,2065539,0.0
343,3343494,0.0
344,4059321,0.0
345,2193210,0.0
346,4097164,0.0
347,3840042,0.0
348,918669,0.0003236385687406559
349,3845125,0.0
350,3409051,0.0
351,4162723,0.0
352,3465151,1.6090789422607009e-06
353,2327717,0.0
354,3376301,0.0
355,3160493,0.0
356,3921437,4.969146701376438e-06
357,3292763,4.9691467013764373e-05
358,3752136,8.70724280267414e-06
359,4186431,3.500418129475373e-05
360,4097204,2.7668331833375872e-06
361,4188816,0.0
362,3507382,0.0
363,2720952,0.0
364,2627103,1.6529980686977633e-05
365,3507756,0.0
366,3327845,0.00036351756301437107
367,3289646,1.1650826937384906e-06
368,2933197,0.0
369,4189045,0.0
370,3941484,2.609719383780662e-09
371,2950336,0.0
372,4178341,0.0
373,2655427,2.4435250896592136e-05
374,3517352,1.667209894952108e-06
375,4189137,5.368162977103847e-07
376,4074067,5.2660037795126755e-06
377,4187156,2.2736485802483956e-06
378,3440886,7.078383104374852e-06
379,3457229,2.03718457684919e-06
380,4186998,0.0
381,4097232,0.0
382,1383834,0.0
383,4187071,0.0
384,4189048,2.156176165879947e-05
385,4189166,0.0
386,4068865,1.4831326457732386e-07
387,4184055,2.6625709784085148e-06
388,3081431,1.373732070883725e-06
389,4187435,7.216227871874323e-07
390,4189050,0.0
391,4048274,2.830717724124505e-06
392,4189555,8.829278599569523e-05
393,4123422,1.90307132433241e-05
394,4035720,5.840442796986906e-05
395,4183591,9.079483395328047e-05
396,2706200,2.0366250451107578e-05
397,4097266,1.7412606521154965e-06
398,4185153,1.965491432772439e-06
399,3409139,3.2552928787132886e-05
400,4162817,0.0
401,4186838,0.0
402,4189982,5.668411800535787e-06
403,4190112,1.700523540160736e-06
404,4130053,0.0
405,4135313,0.0
406,4184716,0.0
407,4189057,0.0
408,4186551,0.0
409,4190535,0.0
410,4064523,0.0
411,4115017,0.0
412,2589970,0.0
413,3459316,4.263337030865632e-05
414,4064532,0.0
415,4031773,1.587731410017692e-05
416,4185868,0.0
417,3933472,3.0678138025485044e-05
418,4189064,0.0
419,4190465,0.0
420,4190466,0.0
421,394556,0.0
422,4130109,7.2565471714649195e-06
423,4187685,1.8069873229432322e-06
424,2348597,0.0003003393999687068
425,4162880,2.9706021846793092e-05
426,4189812,9.902007282264363e-06
427,2540606,1.342339282693935e-05
428,4183606,8.713253254735943e-07
429,4185049,1.8300111208596295e-05
430,4186650,8.713253254735943e-07
431,4188835,4.573076156054642e-06
432,3198806,5.730951919510415e-06
433,4187832,3.5709451621869737e-06
434,4187303,1.004774612733947e-05
435,4189070,1.9527129223485202e-05
436,4190030,0.0
437,3671382,2.3351337837297364e-06
438,4187931,6.88350596167141e-06
439,4138678,1.3907074101322425e-06
440,4161764,0.0
441,4187418,1.907949877601889e-05
442,2556134,0.0008045834841834305
443,4172350,3.3591472047558774e-05
444,4189073,0.0
445,4190511,0.0
446,4162924,1.5954418572248175e-05
447,4162929,8.812051290585736e-05
448,4189075,0.0
449,4190467,0.0
450,4190468,0.0
451,4162935,0.0
452,4162938,0.0
453,3754855,0.0
454,4055365,2.302300441178432e-06
455,4096574,0.0
456,4011135,0.0
457,3966332,0.0
458,4161771,0.0
459,3958035,2.831693124704178e-07
460,4189078,0.0
461,4072242,0.0
462,4190541,5.110120029233562e-05
463,4183617,0.0
464,4121697,5.848912553418936e-06
465,4188748,0.0
466,4186623,0.0
467,2146540,0.0
468,3114384,0.0
469,4189080,0.0
470,4186294,0.0
471,4064670,8.986790767167216e-06
472,2721192,0.0001240301661453677
473,4186504,5.0272660480421354e-05
474,3474858,2.4323131016428057e-06
475,4188987,0.0
476,3868080,0.0
477,4182586,5.2742185557981286e-06
478,2622906,2.4055356228630245e-07
479,3632031,0.0
480,4184533,0.0
481,4168616,0.0
482,4186955,0.00011580925928360877
483,3999181,2.0167576600931864e-06
484,4185245,0.0
485,3300318,7.562824458330716e-06
486,1586415,5.602092191356086e-08
487,3999184,7.499741588865122e-06
488,4187022,3.864683822969645e-06
489,2033109,0.00031346137418610334
490,3638743,1.1833080880962472e-06
491,1213912,0.0
492,2721241,0.0
493,4187771,0.0
494,4184510,0.0
495,4189093,0.0
496,4190552,0.0
497,3219598,4.11860608695707e-06
498,1747879,0.0001306529279025022
499,2000369,0.0
500,3929846,0.0
501,3965183,0.0
502,4188806,0.0
503,4130306,1.4623236964537928e-05
504,2819592,0.0
505,4188613,0.0
506,4189993,7.169526804724665e-05
507,4187998,1.238261886342445e-08
508,2098713,0.0
509,4163107,5.409374877349888e-06
510,3802665,6.958162507153297e-06
511,2071284,0.0
512,2200444,2.663752475618658e-07
513,3540532,0.0
514,3180092,4.3550431826473316e-07
515,4188747,0.0
516,4186855,0.0
517,4145419,0.0
518,3966534,8.716822646608004e-07
519,4186651,4.585649206733138e-06
520,3933776,1.5358583776507797e-06
521,4188013,9.215150265904678e-07
522,3638872,0.0
523,3674630,1.022706240243595e-05
524,3278426,4.267631045095896e-06
525,4185537,0.0
526,3737201,4.162653835459863e-05
527,3966580,3.653208575906839e-05
528,4181841,7.835678258446452e-05
529,4186195,2.1018346112978075e-05
530,4185765,4.013844460826602e-05
531,2709097,0.0
532,3344008,0.0
533,4185070,0.0
534,4085357,0.0
535,4189308,0.0
536,1214109,1.2795034338057907e-05
537,4186901,0.0
538,4130469,0.0
539,4190271,0.0
540,3868330,0.0
541,3999403,3.0085042396459604e-05
542,4187721,0.00043628128167451087
543,2401057,3.184689348463872e-05
544,4189129,0.0
545,4190239,0.0
546,2408736,6.091335120207955e-06
547,3931817,7.335351915232505e-06
548,3992525,1.3105082637745682e-05
549,4187656,2.1335223007088478e-05
550,3311316,0.0
551,4185152,0.0
552,4189134,0.0
553,4064889,1.721198133078397e-05
554,2910102,0.0
555,4189719,0.0
556,3923762,1.6759894494068943e-05
557,2270129,2.5864078743307676e-05
558,3926934,0.0
559,4188343,0.0
560,4190049,5.6750831145748495e-06
561,4185838,0.0
562,4163294,4.914195178605132e-06
563,4164257,3.3433368796771053e-06
564,4183258,0.0
565,4176181,0.0
566,1509087,0.0
567,3838835,0.0
568,4189136,1.961368666027857e-06
569,4182391,1.659105920993224e-06
570,3311330,0.0
571,3497692,0.0003814020478520974
572,3989715,5.938280687513081e-07
573,493295,0.0
574,4187902,0.0
575,3484627,0.0
576,4136701,7.081681865135065e-07
577,4130552,9.585379286481241e-06
578,3278595,0.0
579,4188327,0.0
580,4032265,0.0
581,4189143,0.0
582,4190588,0.0
583,4190589,0.0
584,4178221,0.0
585,4163344,0.0
586,4186047,0.0
587,4065043,2.7542988169837335e-06
588,4190403,0.0
589,4189145,0.0
590,4188507,1.2254925143125695e-05
591,4030737,0.0
592,4157311,2.35228965148321e-05
593,4123610,7.757345929736599e-05
594,4184320,1.2168333450985318e-06
595,3865441,7.028410847248069e-06
596,3925928,8.949750116332362e-06
597,3911474,2.687200323469289e-05
598,3972421,5.954679593811841e-05
599,3999520,5.856413576472299e-05
600,4130604,0.0
601,4189150,0.0
602,4155085,6.531185120043087e-06
603,3750452,5.942764720851395e-06
604,4065094,0.0
605,4188802,0.0
606,4163400,2.5045121850918654e-07
607,4186491,2.5045121850918654e-07
608,4187524,8.83760640472972e-06
609,4060128,1.0123070865047687e-05
610,3587748,5.403623475461808e-06
611,3621672,1.062230969923532e-05
612,4144433,1.2291635528483773e-06
613,4176498,3.19390683274869e-05
614,3562870,2.6088345489598432e-05
615,3594427,1.263349194728882e-05
616,3955167,2.0783216394979525e-05
617,3999570,0.0
618,4190184,3.3153858983242505e-06
619,4190185,3.043663731046131e-05
620,4185156,0.0
621,4186781,0.0
622,4130651,2.6865806061650913e-05
623,2853746,1.1261870791959381e-06
624,3704672,5.804833657802776e-05
625,4185116,2.319961011403725e-05
626,3315344,6.429776163914764e-06
627,3016550,0.0
628,3926865,0.0
629,3901288,2.957568133826245e-05
630,4187383,4.791348217048142e-05
631,4187384,1.2688106784930592e-05
632,4187385,4.6539061575868275e-05
633,4189159,6.706659832849862e-05
634,4189160,1.4963448804388512e-05
635,4189161,2.4122658465527922e-05
636,3147637,0.0
637,4183701,0.0
638,3667907,7.101132888929525e-07
639,4188479,1.4215913215223855e-05
640,2179392,0.0
641,3016585,0.0
642,4130701,0.0
643,3966864,0.00014355544977730981
644,4170440,2.068663664029907e-05
645,3966871,0.0
646,3737506,0.0
647,3934115,1.158737613414177e-05
648,3466937,2.9400357339138437e-06
649,4187974,5.163256323395252e-05
650,3732057,0.0
651,3344333,0.0
652,3596138,4.517999906754647e-06
653,4182368,0.0
654,3309464,3.8065953019611574e-06
655,3282522,0.0
656,4112718,6.949571555888455e-05
657,4189177,2.9483207713858683e-06
658,4189172,6.1943073316047906e-06
659,3868633,0.0
660,4190351,0.0
661,1443807,2.4206363888010705e-05
662,2263020,0.0
663,3214537,6.905229166072047e-08
664,3479593,0.0
665,4156281,1.4322662516882445e-07
666,4183722,0.0
667,4121897,0.0
668,3999753,5.844797614873818e-07
669,4184661,0.0
670,4172550,0.0
671,4186637,0.0
672,4186638,0.0
673,3901463,2.608808021786806e-05
674,4187704,0.0
675,4187763,0.00013046159859330674
676,3550213,0.0
677,3645892,6.916350002303653e-05
678,4130856,0.0
679,4184877,0.0
680,3899741,3.583453811471725e-06
681,4185487,0.0
682,3901494,0.0
683,4184657,0.0
684,4190420,2.479379908605986e-07
685,4190286,0.0
686,4189193,3.025498924346426e-06
687,4190489,5.4482827318768385e-06
688,3901499,0.0
689,3672125,0.00011422674094803509
690,4185781,3.786089147476346e-05
691,3976204,0.0
692,2366696,0.0
693,4188481,0.0
694,4190010,0.0034394279728975166
695,4086705,0.008019807055165652
696,4098139,0.0
697,3082337,0.0
698,1280106,0.0
699,1594261,0.0
700,4112743,2.889807713044889e-06
701,4189921,1.3591870764643039e-05
702,4190370,0.0
703,4163699,1.1305536802291751e-05
704,2590850,2.147762521201187e-06
705,4163744,0.0
706,4189212,0.0
707,4179336,0.0
708,4190537,1.1195392265849077e-05
709,3999920,0.0
710,4188682,0.0
711,3836081,7.14422479646912e-07
712,3901622,2.214338502706296e-05
713,4183753,7.300548372087746e-05
714,4189554,0.0
715,2469150,0.0002190164511626324
716,4098233,1.0798097552020053e-05
717,250379,1.472144397255638e-05
718,3901633,0.0
719,4189927,0.0
720,4190109,0.0
721,4190110,5.725933951000792e-06
722,3901642,0.0
723,4187372,0.0
724,3967180,7.995028527488754e-06
725,4187866,9.696864223379756e-07
726,4187186,1.3637406766315318e-05
727,4187695,5.979609611082204e-07
728,3934413,4.80983164272532e-07
729,4163962,2.832697736092855e-06
730,2754769,0.0
731,3475666,3.222727764220192e-05
732,4189219,0.0
733,4190626,0.0
734,3967192,5.070322055740941e-06
735,3115232,0.0
736,4134611,0.0
737,4183813,0.0
738,3632255,7.00418963759875e-07
739,3934458,2.6191440321927268e-06
740,2296060,4.2691537634820725e-05
741,3943044,9.487008363293494e-06
742,3999997,1.6165533821772273e-05
743,3999998,4.231463335855819e-05
744,4182204,2.1191728736358337e-05
745,3779627,0.0
746,2438591,0.0
747,3639556,1.3959008826937984e-06
748,3241592,4.653002942312661e-07
749,4189158,1.3959008826937984e-06
750,4183766,1.935544054516476e-06
751,4157651,7.504571577114578e-07
752,3531868,4.1434064375079887e-08
753,4150413,5.56159333646269e-07
754,4189228,0.0
755,4190625,0.0
756,4163856,6.0202793469166294e-06
757,4188361,1.648930488926235e-06
758,2508019,1.01720295588851e-06
759,3737873,3.1818985896926576e-05
760,4184928,0.0
761,3779630,0.0
762,4187567,0.0
763,3967260,1.620849162624502e-05
764,4190017,0.0
765,3868968,0.0002719435488827742
766,241679,2.982200333634994e-05
767,3772337,1.3806547161015356e-06
768,3776279,0.0
769,4189239,6.969875422785481e-05
770,2131205,2.569475337588671e-06
771,3508556,2.506829985229828e-05
772,2722128,0.0
773,4103511,0.0
774,3541888,0.0
775,4186456,0.0
776,4000114,4.840219222869786e-06
777,3545807,9.353657037738956e-07
778,4189248,0.0
779,4163975,3.504511054964383e-05
780,4185598,6.678026676972402e-06
781,2161610,0.0
782,4131217,0.0
783,4190081,5.951899139367881e-07
784,3846003,0.0
785,4188930,2.995141289734432e-06
786,4188979,2.995141289734432e-06
787,4065693,0.0
788,4189253,6.545707601457174e-06
789,3686995,1.0232939478257136e-05
790,4190244,5.8433892928009064e-06
791,1083810,0.0
792,4187121,1.578747670915642e-07
793,3916187,0.0
794,3907419,2.898671871066863e-05
795,4052722,6.312486427959169e-05
796,2672645,0.0
797,4164022,0.0
798,3769313,0.0
799,4166654,2.1976554836077835e-06
800,3861578,0.0
801,4164030,0.0
802,4164032,0.0
803,4186173,0.0
804,4183638,4.831797492864079e-08
805,4189260,0.0
806,4189208,2.637099815080922e-07
807,3461148,9.46230889980636e-05
808,3333486,6.826377661292534e-06
809,3512144,2.1110194372181896e-06
810,3161828,8.377471744917365e-05
811,2760366,3.482983895074485e-07
812,3901920,2.487535739766267e-07
813,3778142,2.731605051451235e-07
814,2820583,3.964472750004064e-06
815,2489871,0.0
816,3508714,0.0
817,3934699,0.0
818,4188911,6.856300052266473e-06
819,3989256,7.057861949012603e-05
820,3930086,0.0014033770004740678
821,4183805,4.1326881670914036e-07
822,2898985,3.718583976588173e-07
823,4184852,0.0
824,4189267,0.0
825,4188778,4.252095769143343e-06
826,4189268,0.0
827,4188933,2.3669608332913777e-05
828,592387,0.0
829,4186640,0.0
830,3529891,0.0001886723242260168
831,3921665,0.0
832,4148686,0.0
833,4189271,0.0
834,4181551,0.0
835,4188934,0.0
836,3309491,2.248956290057205e-06
837,4189005,0.0
838,4131355,0.0
839,3925972,1.741277730635564e-05
840,4179763,0.0
841,1595141,0.0
842,4089890,0.0
843,4189275,0.0
844,4188620,1.5866624053079165e-06
845,4000297,3.4352781073330516e-09
846,4010126,0.0
847,4183815,0.0
848,4184194,0.0
849,4185194,1.0998281502731225e-06
850,2900403,2.1660352412597835e-08
851,4131389,1.7901543819369038e-06
852,4164160,5.284516035656099e-05
853,2427459,1.86440767467009e-05
854,2772649,0.0
855,2418426,0.0
856,4186754,1.972432256826121e-06
857,4187863,0.0
858,4178814,0.0
859,4172420,0.0
860,3845317,0.0
861,4187884,3.9808595147612794e-05
862,3875339,0.0
863,3843148,0.0
864,4187885,0.0
865,4187886,0.0
866,4187887,0.0
867,2223345,0.0
868,3919794,8.608436359093149e-07
869,3923539,0.0
870,3931890,0.0
871,4181530,0.0
872,3105471,0.0
873,4123749,0.0
874,4183824,0.0
875,4189197,1.6760526661588095e-06
876,4189198,0.0
877,3863982,0.0
878,4183825,0.0
879,4185435,0.0
880,3820363,1.2480651930155978e-05
881,3902061,2.442706031539208e-05
882,4007969,5.597809941693138e-05
883,4188338,4.954282454510687e-07
884,4186359,6.111720122152798e-07
885,4173272,2.4670174407771485e-06
886,3901211,0.00010006694308641368
887,3333438,8.576715018625968e-05
888,2099842,0.0
889,2539460,0.00016581699412144415
890,4000864,3.943752779536931e-06
891,4160481,2.5398810061760634e-05
892,3480381,1.1108707653349314e-05
893,3213967,0.00018182075956900913
894,4152208,0.0
895,307120,0.0008034049018927981
896,4069189,0.0
897,4190431,0.0006432545935500113
898,2656916,9.624656391690303e-05
899,4118015,0.0007262881678172966
900,4165386,2.544122487548662e-05
901,2643738,0.0
902,4180955,1.0993658929583193e-06
903,3345067,1.2086233509805784e-06
904,3541677,0.0
905,4185392,0.0
906,232115,0.0
907,4012017,0.0
908,2230968,5.97833278773873e-10
909,3050226,0.0
910,3738302,7.197718849965034e-05
911,3945820,3.0553499259416583e-06
912,2394815,4.5917430977720763e-05
913,1339321,5.9820679697731095e-05
914,4159875,6.043625987038952e-05
915,1092908,0.0009841452435685645
916,2589219,0.0
917,252803,0.0004305479794790578
918,4065987,1.6033250763836488e-05
919,3967696,2.3114039078364284e-06
920,4189304,0.0
921,4190159,0.0
922,4164310,5.5365640792707154e-06
923,2575485,5.5365640792707154e-06
924,4190231,1.845521359756905e-06
925,4190367,0.0
926,4033244,2.466020886561351e-07
927,4025925,2.443919212491267e-07
928,4131549,7.535785215236674e-05
929,4164320,1.2341410897355004e-06
930,4188721,6.233927383355215e-07
931,4188722,1.55591490171529e-07
932,4189169,1.7930256110783032e-06
933,3930898,0.0
934,4190007,0.0
935,3610406,0.0
936,4186531,0.0
937,2867665,2.8662102423358196e-06
938,3515377,8.276831860565722e-07
939,3567395,1.3523497956295054e-06
940,3672808,0.0001781822268104435
941,3331313,0.0
942,4189101,0.0
943,3672812,4.1644074816832074e-05
944,4187496,3.177297049308386e-05
945,4189309,4.6958886267214125e-05
946,4190475,0.0001007257844595489
947,3207374,1.7365666821430285e-05
948,3902195,2.0692862543023236e-06
949,3902202,2.291638047275061e-06
950,4189311,3.2257605241158996e-05
951,4189390,1.0158044109584e-05
952,2067197,0.00010795237452929945
953,3626795,2.1313062197684144e-05
954,3387390,8.953360371901527e-07
955,3869460,0.0
956,3476250,2.7683652527036758e-06
957,4085551,3.351277771367484e-05
958,2525995,0.0
959,3246892,0.0036325562984446647
960,2540910,0.0006732961650303998
961,3279662,0.0
962,4131634,0.0
963,4131637,0.0
964,4185384,0.0
965,3967798,0.0
966,4186326,2.2455549018537736e-06
967,2657080,0.0
968,3985657,0.0
969,3738431,2.0484123618714e-06
970,4188176,6.476037915590489e-07
971,4189713,7.341125432627118e-07
972,4190104,7.290833505140409e-07
973,4116963,4.403946923771409e-08
974,4187853,0.0
975,4187282,0.0
976,4188290,4.295862035214511e-05
977,3977265,0.0
978,2414425,0.0
979,3738440,1.974891604586134e-06
980,3959950,2.954026602594291e-06
981,3564491,0.0
982,3410786,2.345072939661858e-06
983,3959147,6.965664393554001e-06
984,3675091,0.0
985,3570683,2.492361048959675e-05
986,4183865,0.0
987,4189003,0.0
988,3490975,0.0
989,4189327,0.0
990,4189937,0.0
991,3914353,3.067377293874416e-06
992,3275638,5.243530171486263e-07
993,3967861,9.39991098286117e-07
994,4164477,0.0
995,4184931,0.0
996,4185317,0.0
997,3869583,5.266883547974707e-06
998,4164497,2.2819536455251165e-05
999,3476371,0.0
1000,4188117,4.479649574328851e-07
1001,4164509,0.00019999760832293244
1002,4184907,0.0006069944966252143
1003,4185459,0.001376257936592482
1004,4066207,0.0
1005,1412008,3.6982547053103903e-06
1006,4185546,0.0
1007,4187138,0.0
1008,4185062,0.0
1009,4185190,7.159567225560167e-06
1010,4187176,1.0275168194639464e-05
1011,4189404,4.859671971351673e-06
1012,4186926,0.0
1013,4189587,0.0
