,Node_id,Closeness
711,53580,0.065406615
712,3692437,0.120495975
713,4042752,0.111548174
714,3987351,0.081136397
715,4186616,0.061258218
716,4189422,0.003451797
717,4190032,0.003252945
718,4033945,0.063661213
719,4186746,0.025465419
720,3771804,0.100255064
721,2493886,0.118321991
722,2887103,0.013303526
723,4186028,0.007989343
724,3935682,0.034226267
725,3640778,0.088581465
726,3924337,0.081373855
727,3237525,0.081373637
728,2002386,0.117707917
729,4186517,0.113165808
730,3411413,0.083718403
731,4132315,0.120637564
732,3968480,0.119346565
733,3968499,0.087653921
734,3946724,0.096805052
735,4189440,0.032428811
736,4189482,0.026585546
737,4165122,0.118480829
738,4189445,0.110478672
739,2320140,0.101900641
740,3468550,0.097336924
741,4099622,0.089984505
742,4165164,0.111288301
743,4188948,0.108747047
744,3856306,0.114826149
745,3665160,0.002011153
746,3739191,0.117380827
747,4181617,0.117217281
748,4184559,0.116152817
749,4001350,0.002337627
750,3935838,0.097190719
751,4185496,0.054647357
752,3378795,0.117411338
753,2166383,0.113802762
754,4184806,0.113784802
755,3236097,0.119454828
756,3776015,0.120033295
757,2425262,0.120640014
758,3935870,0.111073452
759,331445,0.120186016
760,4189474,0.05023232
761,4189665,0.04228272
762,3730730,0.001785628
763,4067072,0.119807621
764,1984167,0.117307553
765,4140332,0.017033619
766,4187134,0.119405144
767,4183839,0.088455072
768,4173102,0.106986225
769,3973459,0.120061999
770,4189490,0.081183597
771,4190290,0.11590145
772,3167164,0.079045104
773,3910869,0.042392441
774,2658096,0.118887461
775,3357513,0.112227858
776,1222195,0.107361662
777,4188504,0.096952865
778,82883,0.120274226
779,3706692,0.013816441
780,4170002,0.002263677
781,3280711,0.086012762
782,3773053,0.11684965
783,3608396,0.110399008
784,3870542,0.113625597
785,4189497,0.110557786
786,2334286,0.102036775
787,3987428,0.119811386
788,2630863,0.038186789
789,1740658,0.117590063
790,4067198,0.080070526
791,3739520,0.05562304
792,2297732,0.072770071
793,4185148,0.11968517
794,3870605,0.000992185
795,4188981,0.081854479
796,4189200,0.054626804
797,4189220,0.096926695
798,4183917,0.12018387
799,4189508,0.083294465
800,4189947,0.065835577
801,2494372,0.02160157
802,4034473,0.115976697
803,4190157,0.069528327
804,4189929,0.11761731
805,4186095,0.112798232
806,4165562,0.112044793
807,4190334,0.073252496
808,4186512,0.120062437
809,3084245,0.015789148
810,4186804,0.093096059
811,4100740,0.098829051
812,4187928,0.079869518
813,4170988,0.119954236
814,4188984,0.009205734
815,4189036,0.009015492
816,4187893,0.00919335
817,4100101,0.092173941
818,4189544,0.119338932
819,3457583,0.1200303
820,4062331,0.089694078
821,4132871,0.106883536
822,3084303,0.116022916
823,4100113,0.114208694
824,3248147,0.120495399
825,2592792,0.119338219
826,4184960,0.119218032
827,4183260,0.091915626
828,4182805,0.018733768
829,4189531,0.085753277
830,3368456,0.107653706
831,3510311,0.115923493
832,4186631,0.1153134
833,3299365,0.053399234
834,4187867,0.118653187
835,4184842,0.059034792
836,4189536,0.074689912
837,4188548,0.074462575
838,4189537,0.046649895
839,4189146,0.119105495
840,3565345,0.045347944
841,3565349,0.103997925
842,3565754,0.116377068
843,3466682,0.040751356
844,3477588,0.089360809
845,3870807,0.08575773
846,2789473,0.013794479
847,4189399,0.028240873
848,3215470,0.119812978
849,4189074,0.120461261
850,3706997,0.001428299
851,3313782,0.098618307
852,949985,0.09834766
853,203913,0.098368238
854,3563594,0.09825416
855,3905588,0.098476235
856,3669597,0.119725356
857,1414997,0.098507884
858,3387881,0.120125491
859,3688380,0.120496185
860,4189520,0.057698774
861,3278416,0.080290383
862,3937828,0.077551155
863,3395443,0.120495757
864,3795097,0.079260528
865,1937535,0.087111866
866,2723969,0.089150926
867,4189549,0.001153404
868,4190135,0.001022376
869,4058478,0.015216865
870,3248278,0.09715404
871,4187746,0.089562237
872,3739807,0.119982067
873,1609893,0.120640495
874,4182447,0.120518418
875,2101434,0.119963298
876,4187860,0.119390424
877,4074718,0.008733528
878,4189326,0.008032184
879,4188991,0.007889836
880,4190392,0.007738242
881,4190393,0.006159998
882,3576002,0.102155205
883,4185090,0.120459086
884,4188576,0.119337634
885,4186912,0.093468813
886,3248330,0.120484697
887,3845110,0.060137052
888,3857330,0.115542134
889,3576046,0.101672076
890,4070607,0.104580868
891,3108221,0.004248274
892,3431749,0.119201701
893,4185555,0.119131631
894,4187743,0.010545896
895,1118484,0.115753061
896,1759850,0.110851642
897,3744904,0.119897031
898,4184630,0.117681101
899,4186189,0.031510066
900,4133167,0.120488157
901,3084592,0.107539094
902,4178020,0.120492609
903,4165963,0.117243459
904,4184800,0.119159066
905,4182571,0.117135058
906,4185293,0.117162509
907,3936589,0.095956686
908,4189530,0.087056296
909,2070584,0.111041968
910,4047587,0.031086527
911,3244305,0.120639825
912,3486191,0.120572566
913,3151067,0.111542237
914,3994325,0.119253677
915,721757,0.111437365
916,3593827,0.020535298
917,4171794,0.120545449
918,3477872,0.002817322
919,4190088,0.099219572
920,4190086,0.098523878
921,397693,0.097190622
922,4189805,0.114801992
923,4187105,0.12063481
924,3969423,0.000275795
925,4094399,0.120453922
926,4190089,0.049251627
927,4188998,0.098268082
928,4186221,0.118560592
929,3559416,0.119891005
930,3629936,0.09072903
931,3851839,0.035148729
932,4184133,0.061057308
933,4186918,0.117028267
934,2134436,0.111092447
935,2648701,0.120129714
936,3985393,0.096023439
937,2758700,0.060767648
938,4185795,0.08718301
939,4187542,0.076670281
940,3997440,0.120762033
941,4189103,0.104563333
942,4067818,0.119527986
943,3864954,0.117104626
944,3266740,0.119093096
945,2343680,0.115086911
946,3624121,0.070530685
947,4186577,0.089107297
948,3303005,0.120349737
949,3543601,0.021879079
950,3183164,0.111549432
951,2586674,0.119239803
952,3035196,0.12062871
953,3944509,0.120027891
954,3860631,0.118946054
955,4145315,0.111516782
956,3348665,0.117734847
957,4131012,0.120045746
958,4147420,0.111537928
959,1779073,0.120636569
960,3365144,0.111548433
961,2193697,0.111535167
962,3987786,0.120550665
963,3948915,0.119488707
964,3667006,0.111543383
965,4123028,0.111503047
966,3955210,0.120028226
967,2484747,0.118771228
968,3983893,0.120637109
969,3973675,0.120639476
970,4159078,0.111544393
971,4139594,0.111540958
972,3367527,0.120495682
973,2780612,0.119372234
974,3965596,0.120399412
975,4184765,0.120640059
976,4184862,0.111544119
977,4049806,0.120497246
978,3967888,0.120604259
979,4062103,0.111547327
980,4133801,0.12062264
981,4027349,0.12030987
982,3869710,0.120582076
983,3982401,0.12063657
984,3222611,0.120197591
985,4127832,0.111523927
986,4041822,0.111540474
987,4136039,0.120491971
988,4039742,0.111543446
989,4185262,0.116579342
990,4177079,0.120394163
991,3353795,0.111548211
992,247251,0.120619232
993,4181273,0.111546167
994,4181277,0.111540708
995,3632444,0.111535454
996,3134350,0.111544211
997,3319191,0.1115434
998,4175294,0.111531472
999,4175312,0.111543324
1000,3745023,0.111548298
1001,4093436,0.120626379
1002,4111959,0.120636554
1003,4167197,0.120425368
1004,4177463,0.111548173
1005,4138608,0.111545432
1006,4189833,0.111546613
1007,4189847,0.113846264
1008,4044466,0.120639342
1009,4189875,0.120638749
1010,3905255,0.111495302
1011,2334454,0.120636314
1012,2184976,0.118957016
1013,4185901,0.111534874
1014,3100499,0.120479487
1015,3819482,0.120581848
1016,2101828,0.044645695
1017,4189977,0.096236666
1018,3911095,0.110267164
1019,4166254,0.11114181
1020,4189630,0.000164009
1021,4190087,0.000163762
1022,3286264,0.116633124
1023,2429562,0.118224945
1024,2614067,0.000297767
1025,4188218,0.098529659
1026,4188772,0.055004579
1027,3625626,0.097568406
1028,4188616,0.098081789
1029,4189821,0.030712316
1030,4173778,0.113402954
1031,4185203,0.076334128
1032,4189656,0.062732313
1033,4184826,0.077513112
1034,4189258,0.058440198
1035,4189662,0.035838288
1036,4186495,0.028712978
1037,3281549,0.076175446
1038,4002464,0.018089029
1039,3248801,0.08610355
1040,2926068,0.116189847
1041,4189182,0.086106087
1042,4035253,0.09322398
1043,4185731,0.09151037
1044,2626241,0.033275087
1045,4189643,0.089915615
1046,4190118,0.076220803
1047,4190119,0.083642929
1048,2855625,0.106569878
1049,4186721,0.120249696
1050,2790091,0.031354809
1051,4190171,0.023418365
1052,3740422,0.025886088
1053,4184769,0.120352102
1054,3380008,0.111940684
1055,3333792,0.142940154
1056,3412780,0.106313524
1057,3761902,0.107633866
1058,3642157,0.104552034
1059,2549229,0.061294927
1060,3969839,0.115283078
1061,4189768,0.021924973
1062,4189767,0.035743731
1063,4189664,0.073158109
1064,4189449,0.118581696
1065,3231607,0.094678524
1066,3642182,0.007442021
1067,463694,0.036438549
1068,4189655,0.022585545
1069,4189670,0.0396486
1070,4189671,0.03355713
1071,1938285,0.002181953
1072,4187225,0.059383321
1073,1767613,0.120494174
1074,4166530,0.120496975
1075,4189675,0.024611043
1076,2497731,0.054590003
1077,4189678,0.00777786
1078,4047933,0.066584877
1079,3904409,0.118289888
1080,4184968,0.118193511
1081,4188438,0.118875269
1082,4189681,0.114823062
1083,4177023,0.114617412
1084,299955,0.110442622
1085,1266853,0.057281205
1086,2396576,0.120321998
1087,2495436,0.110022573
1088,4141611,0.099117717
1089,2823125,0.120162592
1090,4028678,0.11657416
1091,3743837,0.035295067
1092,3978236,0.099963656
1093,3511299,0.119359386
1094,3888532,0.111740693
1095,4039782,0.117787531
1096,4170443,0.102354372
1097,3742747,0.119340256
1098,3847756,0.117370143
1099,4162732,0.117227791
1100,3183635,0.11309212
1101,3118138,0.118202495
1102,1333430,0.114892727
1103,496712,0.118653265
1104,4188149,0.11986763
1105,4101225,0.116524899
1106,4186700,0.116356911
1107,4186452,0.115050767
1108,4178791,0.120151897
1109,3844162,0.120434998
1110,4014953,0.120353883
1111,4186634,0.120334374
1112,3429182,0.119892515
1113,4184255,0.037551644
1114,4189322,0.120538128
1115,4187235,0.031615871
1116,4185419,0.111532032
1117,4189466,0.118974275
1118,4190115,0.023169217
1119,4190117,0.020774883
1120,3249317,0.118898978
1121,3871931,0.108212214
1122,4140759,0.11642733
1123,4184272,0.050054041
1124,4189738,0.120640139
1125,4186223,0.118210194
1126,4188513,0.117135134
1127,4035848,0.120593187
1128,4190643,0.120569013
1129,4190644,0.120587444
1130,4189743,0.115208
1131,3794334,0.120479908
1132,4151515,0.120172307
1133,2823462,0.119917641
1134,817153,0.091697978
1135,3852523,0.118949994
1136,894982,0.031226029
1137,3886218,0.092879802
1138,4079246,0.119897328
1139,3630226,0.061678843
1140,4056601,0.03255518
1141,1608600,0.119256383
1142,3845871,0.114479791
1143,1005873,0.119878633
1144,3929770,0.111139857
1145,309280,0.061260474
1146,2831939,0.022971898
1147,4077126,0.107072357
1148,1054703,0.097309275
1149,4116687,0.119189369
1150,518480,0.120344288
1151,3928718,0.118847536
1152,3607695,0.120490368
1153,4186346,0.022354856
